time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.328180,0.0445,0.1461,0.0004,0.153
5.346089,0.0047,0.1583,0.0129,0.159
5.347415,0.0047,0.1583,0.0129,0.159
5.366096,0.0003,0.1755,0.0095,0.176
5.367104,0.0003,0.1755,0.0095,0.176
5.385879,0.0274,0.1515,0.0313,0.157
5.386968,0.0274,0.1515,0.0313,0.157
5.406026,0.0171,0.1513,0.0297,0.155
5.407193,0.0171,0.1513,0.0297,0.155
5.425283,0.0091,0.1200,0.0243,0.123
5.426532,0.0091,0.1200,0.0243,0.123
5.446243,0.0125,0.1438,0.0316,0.148
5.448786,0.0125,0.1438,0.0316,0.148
5.465288,0.0041,0.1197,0.0376,0.126
5.467386,0.0041,0.1197,0.0376,0.126
5.488202,0.0000,0.1485,0.0322,0.152
5.489921,0.0000,0.1485,0.0322,0.152
5.504792,-0.0149,0.1792,0.0044,0.180
