time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.264579,-0.2033,-2.7239,-0.1811,2.737
5.265291,0.9925,-3.3919,0.3376,3.550
5.266002,0.9925,-3.3919,0.3376,3.550
5.283801,1.6664,-3.8730,0.7744,4.287
5.286757,1.6664,-3.8730,0.7744,4.287
5.304331,1.0697,-3.3287,0.7568,3.577
5.307103,1.0697,-3.3287,0.7568,3.577
5.325282,0.0296,-3.1093,0.7937,3.209
5.326855,0.0296,-3.1093,0.7937,3.209
5.344246,-1.1360,-2.5914,1.0620,3.022
5.347927,-1.1360,-2.5914,1.0620,3.022
5.364404,-1.7738,-2.0190,1.0240,2.876
5.365862,-1.7738,-2.0190,1.0240,2.876
5.385669,-2.5438,-1.2112,0.9760,2.982
