time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.537969,2.7179,7.0076,-2.0352,7.787
4.555500,3.9755,3.0813,-2.6329,5.677
4.557147,3.9755,3.0813,-2.6329,5.677
4.575566,2.3118,-1.2598,-2.1554,3.403
4.577945,2.3118,-1.2598,-2.1554,3.403
4.595940,0.5037,-3.1277,-1.3632,3.449
4.598180,0.5037,-3.1277,-1.3632,3.449
4.614995,-1.0360,-2.8192,-1.1295,3.209
4.618414,-1.0360,-2.8192,-1.1295,3.209
4.635190,-1.0620,-1.1101,-1.5198,2.161
4.637085,-1.0620,-1.1101,-1.5198,2.161
4.665427,0.1449,1.4482,-1.0176,1.776
4.671621,0.1449,1.4482,-1.0176,1.776
4.675290,1.6665,2.8792,-1.1436,3.518
4.676520,1.6665,2.8792,-1.1436,3.518
4.695323,2.1948,1.6714,-1.2594,3.033
4.696901,2.1948,1.6714,-1.2594,3.033
4.715332,1.5574,-0.2848,-0.4694,1.651
4.716632,1.5574,-0.2848,-0.4694,1.651
4.735208,0.5161,-1.0256,-0.5503,1.273
4.736519,0.5161,-1.0256,-0.5503,1.273
4.754785,0.0257,-0.8242,-0.8224,1.165
4.756690,0.0257,-0.8242,-0.8224,1.165
4.774651,-0.2304,-0.1018,-0.6216,0.671
4.776402,-0.2304,-0.1018,-0.6216,0.671
4.795107,-0.7052,0.4970,-0.7356,1.134
4.797339,-0.7052,0.4970,-0.7356,1.134
4.816853,-1.4409,0.6437,-0.3369,1.614
4.819119,-1.4409,0.6437,-0.3369,1.614
4.842638,-1.9252,0.2413,-0.0905,1.942
4.844364,-1.9252,0.2413,-0.0905,1.942
4.857069,-2.0406,-0.0967,0.2387,2.057
4.859636,-2.0406,-0.0967,0.2387,2.057
4.874623,-1.4847,-0.4682,0.3521,1.596
4.876141,-1.4847,-0.4682,0.3521,1.596
4.895588,-0.8733,-0.8290,0.3335,1.249
4.897355,-0.8733,-0.8290,0.3335,1.249
4.913232,-0.3590,-1.0140,0.4123,1.152
4.915455,-0.3590,-1.0140,0.4123,1.152
4.933561,-0.1238,-0.7746,0.3519,0.860
4.934888,-0.1238,-0.7746,0.3519,0.860
4.953367,0.0082,-0.4141,0.1822,0.453
4.955437,0.0082,-0.4141,0.1822,0.453
4.975620,0.0400,-0.1026,0.3224,0.341
4.976942,0.0400,-0.1026,0.3224,0.341
4.993875,-0.2707,-0.0576,0.3647,0.458
4.995679,-0.2707,-0.0576,0.3647,0.458
5.014421,-0.5375,-0.2620,-0.2403,0.644
5.016311,-0.5375,-0.2620,-0.2403,0.644
5.033111,0.1181,-0.2371,-0.0683,0.274
5.034951,0.1181,-0.2371,-0.0683,0.274
5.053535,0.3440,-0.0936,0.3535,0.502
5.055442,0.3440,-0.0936,0.3535,0.502
5.084143,0.2823,0.6709,0.1680,0.747
5.087368,0.2823,0.6709,0.1680,0.747
5.105599,-0.5412,0.9899,0.2492,1.155
5.107253,-0.5412,0.9899,0.2492,1.155
5.113830,-1.5893,0.8217,0.7178,1.928
5.115474,-1.5893,0.8217,0.7178,1.928
5.134125,-1.9451,0.5727,1.3865,2.456
5.135874,-1.9451,0.5727,1.3865,2.456
5.153213,-0.9936,0.0914,2.2457,2.457
5.155270,-0.9936,0.0914,2.2457,2.457
5.173052,0.8260,1.5830,-0.3630,1.822
5.175218,0.8260,1.5830,-0.3630,1.822
5.193077,1.6132,2.9223,-1.1498,3.530
5.194931,1.6132,2.9223,-1.1498,3.530
5.213935,1.1822,2.3144,-2.9854,3.958
5.216007,1.1822,2.3144,-2.9854,3.958
5.234589,2.5724,1.2366,-2.8846,4.058
5.238273,2.5724,1.2366,-2.8846,4.058
5.258930,3.9902,0.0057,-1.8390,4.394
5.261054,3.9902,0.0057,-1.8390,4.394
5.273914,4.5082,-1.2536,-1.2407,4.841
5.275294,4.5082,-1.2536,-1.2407,4.841
5.293439,3.0846,-1.7157,-0.0132,3.530
5.295459,3.0846,-1.7157,-0.0132,3.530
5.313313,1.1206,-0.6331,0.7718,1.501
5.315045,1.1206,-0.6331,0.7718,1.501
5.333428,-0.8603,1.7899,-0.0150,1.986
5.335258,-0.8603,1.7899,-0.0150,1.986
5.353547,-1.2714,2.6981,-0.3712,3.006
5.355500,-1.2714,2.6981,-0.3712,3.006
5.373780,-0.3276,1.8894,-0.0450,1.918
5.375434,-0.3276,1.8894,-0.0450,1.918
