time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.124279,2.2498,0.7765,1.1584,2.647
5.142374,2.4581,1.4549,1.5008,3.227
5.144197,2.4581,1.4549,1.5008,3.227
5.162051,1.8267,1.8999,1.5059,3.035
5.163060,1.8267,1.8999,1.5059,3.035
5.182970,-1.0989,1.6754,1.7348,2.650
5.184772,-1.0989,1.6754,1.7348,2.650
5.202229,-2.3755,1.9362,2.6213,4.033
5.203705,-2.3755,1.9362,2.6213,4.033
5.222329,-1.1819,0.3454,3.3957,3.612
5.224414,-1.1819,0.3454,3.3957,3.612
5.241924,1.0463,-0.4321,2.6531,2.885
5.243882,1.0463,-0.4321,2.6531,2.885
5.262256,1.0751,6.2129,-1.0405,6.390
5.263654,1.0751,6.2129,-1.0405,6.390
5.284239,-5.9899,8.9921,-2.0720,11.001
5.287149,-5.9899,8.9921,-2.0720,11.001
5.291811,-5.3225,0.8267,-4.7051,7.152
5.311861,-4.2808,-0.8209,-3.8395,5.809
5.313309,-4.2808,-0.8209,-3.8395,5.809
5.332333,-2.0589,-0.5421,-1.6708,2.706
5.333875,-2.0589,-0.5421,-1.6708,2.706
5.352013,0.0966,-0.5673,-2.4037,2.472
5.353798,0.0966,-0.5673,-2.4037,2.472
5.372702,0.2993,0.0456,-3.1456,3.160
5.374405,0.2993,0.0456,-3.1456,3.160
5.392395,-0.9307,0.3926,-1.4117,1.736
5.394041,-0.9307,0.3926,-1.4117,1.736
